component,load_N,temperature_C,material_type,stress_Pa,strain,yield_point_Pa,safety_factor
piston,8720.190436,197.5285099,aluminium,1031711.797,1.47E-05,67696454.2,65.6156636
lever,1067.26179,500.4269655,steel,242370.2898,1.21E-06,119680477.7,493.7918662
housing,9822.196867,69.16624895,steel,1086560.969,5.43E-06,231987956,213.5066163
bolt,9737.912863,244.5914436,steel,1093641.64,5.47E-06,186304311.6,170.3522477
lever,9033.225959,241.2684533,aluminium,2185854.834,3.12E-05,49471477.81,22.63255411
cam,7949.833495,287.5517556,chromium,1261508.141,4.52E-06,304149414.8,241.0998431
gear,7103.802438,393.9948923,steel,1206565.49,6.03E-06,147397163.5,122.1625885
flange,904.6631379,32.09023909,titanium,143039.2946,1.30E-06,859887201.1,6011.545314
cam,9870.445771,131.4520887,aluminium,2915185.55,4.16E-05,95228296.35,32.66628992
flange,8273.525858,938.0384705,chromium,1027648.562,3.68E-06,87320509.82,84.97117895
housing,1470.582081,113.4182069,steel,209189.6349,1.05E-06,220464008.6,1053.89547
bearing,4765.913577,29.50968845,abs_plastic,559927.1367,0.000279964,30163437.18,53.87028991
gear,9591.670701,364.732005,steel,1480036.955,7.40E-06,155017707,104.7390787
cylinder,3565.385124,55.52515931,abs_plastic,4838983.241,0.002419492,21491613.56,4.441349038
valve_body,2483.95477,379.2113183,steel,511296.9325,2.56E-06,151247052.5,295.8106003
cylinder,8196.978715,698.0434253,chromium,1229978.987,4.41E-06,167318858.2,136.033916
spring,1049.961974,52.16067773,abs_plastic,109628.7026,5.48E-05,22613107.42,206.2699538
bolt,7331.931646,242.9646638,chromium,6612985.127,2.37E-05,319011778.7,48.2402081
cam,8580.061833,727.4269551,chromium,969440.1101,3.47E-06,157524348.3,162.4900256
cam,1390.250809,52.14287076,aluminium,2416891.019,3.45E-05,128273803.9,53.07388826
housing,2504.573743,739.6959685,chromium,363304.2336,1.30E-06,153434677.2,422.3311015
spring,1850.336498,99.87227284,steel,250065.0315,1.25E-06,223991595.6,895.733379
housing,3302.94615,688.1893523,steel,552630.5486,2.76E-06,70784022.83,128.0856135
shaft,7459.453733,493.0382213,titanium,1082315.622,9.84E-06,283702223.3,262.1252226
lever,1937.480233,479.4889614,titanium,459216.9839,4.17E-06,300638798.2,654.6770019
housing,4894.994732,45.4346907,aluminium,3556170.186,5.08E-05,131068878.9,36.85675095
gear,8609.324282,93.96900259,abs_plastic,1039779.552,0.00051989,8676999.138,8.345037293
flange,2797.219767,338.5103007,titanium,386017.9538,3.51E-06,476862124.2,1235.336646
shaft,295.3477471,29.40426093,abs_plastic,34914.30702,1.75E-05,30198579.69,864.9342422
bolt,3359.51044,106.1939482,chromium,474560.3243,1.70E-06,364602017.3,768.2943529
housing,550.0998093,64.19155476,aluminium,377187.1651,5.39E-06,123253518.8,326.7701827
gear,8991.364078,797.2105927,chromium,1631675.827,5.85E-06,134263135.8,82.2854231
bracket,4493.746136,211.9573156,steel,658515.5398,3.29E-06,194802782.4,295.8210864
housing,6263.678586,143.3434637,steel,726646.158,3.63E-06,212670973,292.6747367
pulley,9178.514948,384.9385326,steel,3251450.501,1.63E-05,149755590.5,46.05808713
lever,5771.301641,413.4859291,chromium,1327325.508,4.76E-06,262171357,197.5185103
coupling,1834.720494,469.3385411,titanium,193674.1734,1.76E-06,313326823.6,1617.803851
spring,1640.344211,576.8073412,titanium,3460176.089,3.15E-05,178990823.5,51.72881925
coupling,9392.029696,108.7446808,aluminium,1427873.871,2.04E-05,104689716.3,73.31860221
coupling,2499.065133,468.734021,titanium,468517.0306,4.26E-06,314082473.8,670.3757884
valve_body,4344.638943,698.4536453,steel,955987.9199,4.78E-06,68111029.86,71.24674741
bolt,9602.360376,46.33093644,abs_plastic,1082487.361,0.000541244,24556354.52,22.68511893
shaft,2708.083318,180.1651059,steel,997079.6713,4.99E-06,203082003.7,203.6768069
lever,9164.360657,112.1188169,aluminium,1293707.147,1.85E-05,103283826.3,79.83555364
housing,9745.001003,55.15940101,abs_plastic,13952833.1,0.006976417,21613533,1.54904261
bracket,5695.215237,145.4095766,aluminium,1801278.976,2.57E-05,89412676.43,49.63843893
housing,3452.928084,610.4692568,steel,629573.9118,3.15E-06,91023631.03,144.5797377
cylinder,2458.797892,513.6332917,titanium,437783.613,3.98E-06,257958385.4,589.2371886
shaft,6461.541166,148.2631531,aluminium,813420.0853,1.16E-05,88223686.2,108.4601767
cam,6143.077422,443.7897671,titanium,618356.5859,5.62E-06,345262791.1,558.3554845
bolt,2395.26705,104.385232,steel,371642.9448,1.86E-06,222816345.8,599.5441295
bolt,7293.41941,162.727886,aluminium,1780821.811,2.54E-05,82196714.16,46.15661919
bracket,2340.412433,33.51425797,steel,404103.6057,2.02E-06,241272328.7,597.0556195
pulley,2162.436486,30.03049829,abs_plastic,1093799.478,0.0005469,29989833.9,27.41803639
gear,6774.891353,132.3911926,aluminium,1197169.002,1.71E-05,94837003.1,79.21772358
coupling,9727.597167,73.24737537,steel,2295660.409,1.15E-05,230925162.7,100.5920395
coupling,4819.448125,553.8739344,titanium,663155.8462,6.03E-06,207657582.1,313.1354164
cam,4468.334177,207.9114995,aluminium,10625830.36,0.000151798,63370208.52,5.963788841
gear,612.0367373,184.6098976,steel,732210.2843,3.66E-06,201924505.8,275.7739275
lever,6311.646176,574.8622646,chromium,1024570.776,3.67E-06,208379245.1,203.3819917
cam,2802.985077,39.56059979,abs_plastic,1923949.927,0.000961975,26813133.4,13.93650273
coupling,6203.14565,128.1763873,titanium,3345144.756,3.04E-05,739779515.9,221.1502251
piston,7453.035551,534.3312823,steel,1805503.247,9.03E-06,110851228.6,61.39630529
bracket,9796.562555,243.227081,aluminium,3172858.257,4.53E-05,48655382.91,15.33487442
bracket,7613.426291,103.182554,aluminium,1761195.816,2.52E-05,107007269.2,60.7583031
gear,7755.434604,933.7573862,chromium,1092276.095,3.91E-06,88747537.93,81.25009631
pulley,2441.089802,289.4277561,steel,323151.6188,1.62E-06,174628188.5,540.3908826
piston,8788.624829,193.8431011,titanium,1065008.632,9.68E-06,657696123.6,617.5500403
gear,3408.547444,320.4196717,titanium,1455528.771,1.32E-05,499475410.4,343.1573599
cylinder,5829.081279,36.55223159,abs_plastic,730749.8299,0.000365375,27815922.8,38.06490493
pulley,3245.829018,247.5410878,chromium,368859.8674,1.32E-06,317486304.1,860.723359
pulley,2374.630681,40.65103138,titanium,294441.1859,2.68E-06,849186210.8,2884.060558
shaft,1098.732078,360.6677596,titanium,240075.6056,2.18E-06,449165300.5,1870.932698
piston,2169.939937,56.25253954,abs_plastic,1317657.209,0.000658829,21249153.49,16.12646547
gear,7393.552022,558.3611987,steel,1723024.7,8.62E-06,104593437.8,60.70338855
coupling,2230.804048,207.9362143,titanium,425534.7718,3.87E-06,640079732.2,1504.177272
housing,8401.495586,183.44503,aluminium,2054129.615,2.93E-05,73564570.81,35.8130131
coupling,2540.560829,485.794854,titanium,412476.164,3.75E-06,292756432.5,709.7535762
pulley,4521.333083,42.1375998,abs_plastic,3990474.4,0.001995237,25954133.4,6.504022027
coupling,6677.316567,551.2874053,steel,14022714.83,7.01E-05,106435571.5,7.590225774
housing,1147.211178,236.7791684,steel,128696.0535,6.43E-07,188338758.2,1463.438491
bolt,4192.824094,25.81457247,abs_plastic,584789.2924,0.000292395,31395142.51,53.6862472
lever,8225.746247,66.02260052,steel,906867.372,4.53E-06,232806614.4,256.7151732
valve_body,2639.552231,34.9324191,aluminium,273317.4058,3.90E-06,135444825.4,495.5587258
bearing,1699.999001,43.4268498,abs_plastic,249006.4118,0.000124503,25524383.4,102.5049243
flange,1838.685335,533.725557,steel,188450.9237,9.42E-07,111008969.5,589.060363
gear,9344.798366,91.51618084,abs_plastic,1200330.396,0.000600165,9494606.385,7.909994127
gear,9916.817978,295.3004763,aluminium,1552719.071,2.22E-05,26958134.89,17.36188818
lever,149.2276047,209.8044737,aluminium,26916.50443,3.85E-07,62581469.28,2325.02216
pulley,4720.481692,98.22344853,steel,1377247.977,6.89E-06,224420976.9,162.9488521
gear,915.2946043,559.2896127,chromium,328585.6097,1.18E-06,213570129.1,649.9679925
bracket,9774.158617,28.90514572,abs_plastic,4442715.672,0.002221358,30364951.43,6.834772618
lever,9689.276772,467.6496702,titanium,1077487.924,9.80E-06,315437912.2,292.7530834
gear,9921.18089,48.7931885,aluminium,15888334.59,0.000226976,129669504.8,8.161302497
cam,1420.626231,706.326238,steel,275525.4605,1.38E-06,66060875.53,239.7632342
gear,190.1884444,625.2972992,steel,29077.28343,1.45E-07,87162161.67,2997.603332
gear,5397.230123,83.79911822,abs_plastic,899764.109,0.000449882,12066960.59,13.4112491
cam,5381.735003,826.9839927,chromium,548088.4504,1.96E-06,124338669.1,226.8587653
spring,4424.101042,227.3268743,aluminium,978754.9878,1.40E-05,55280469.06,56.48039575
gear,1769.176248,637.2122417,steel,271392.1099,1.36E-06,84059312.05,309.7338094
pulley,868.9568914,280.4018816,aluminium,122376.8941,1.75E-06,33165882.69,271.0142543
cylinder,8173.967315,501.9888753,steel,864498.448,4.32E-06,119273730.4,137.9687039
bolt,9899.688092,79.89840374,aluminium,2336608.666,3.34E-05,116708998.4,49.94802945
coupling,7674.603953,768.7323732,chromium,2562292.39,9.18E-06,143755875.6,56.10439939
pulley,8890.228199,254.4330302,titanium,1414547.809,1.29E-05,581958712.3,411.409716
piston,2638.541859,269.5442435,aluminium,531795.4644,7.60E-06,37689898.55,70.87292215
shaft,1047.120233,242.0915163,titanium,110832.0074,1.01E-06,597385604.7,5390.009786
cam,4738.526648,593.7239553,titanium,532479.2123,4.84E-06,157845055.9,296.4342123
valve_body,6727.859389,36.80864708,chromium,818522.0536,2.93E-06,387730451,473.6957902
coupling,4673.795123,20.99106575,abs_plastic,1152880.87,0.00057644,33002978.08,28.62652938
piston,9079.045501,91.5190139,abs_plastic,939435.6816,0.000469718,9493662.033,10.10570731
spring,181.1870233,199.6090387,aluminium,233622.9873,3.34E-06,66829567.23,286.0573268
cam,1214.810775,548.9973827,titanium,599363.8703,5.45E-06,213753271.7,356.6335614
coupling,9857.772839,708.2692971,steel,1030072.148,5.15E-06,65554870.54,63.64104751
coupling,1145.198858,129.2411865,titanium,226552.2523,2.06E-06,738448516.9,3259.506403
coupling,1586.521077,402.6442887,titanium,480266.4825,4.37E-06,396694639.1,825.9885992
bolt,6652.985529,384.2595472,steel,817407.4938,4.09E-06,149932409.6,183.4243149
cylinder,156.0637052,70.74777506,chromium,17019.17097,6.10E-08,376417408.3,22117.25876
cylinder,2335.661439,446.7077475,steel,244449.5309,1.22E-06,133669857.4,546.8198566
housing,3996.420419,493.5837202,chromium,504398.8138,1.81E-06,235472093.3,466.8371274
flange,7770.79489,114.4522687,aluminium,1220334.605,1.74E-05,102311554.7,83.83893587
housing,6126.018729,139.0693244,steel,736054.8362,3.68E-06,213784030.1,290.4457923
valve_body,2887.383241,675.8934018,steel,4841143.866,2.42E-05,73986093.27,15.28277104
lever,3763.035052,185.1842171,titanium,412325.5931,3.75E-06,668519728.7,1621.339397
housing,732.8393255,220.1124858,aluminium,137744.9843,1.97E-06,58286464.23,423.1476342
housing,5784.203796,160.2114769,aluminium,1169316.673,1.67E-05,83245217.95,71.19133752
flange,256.1664587,662.7083456,steel,29109.39653,1.46E-07,77419701.67,2659.612046
flange,6859.164012,753.7593221,steel,1028632.246,5.14E-06,53708509.86,52.21351952
bracket,8292.061502,300.8918181,steel,1372579.03,6.86E-06,171642755.7,125.0512735
gear,5401.706239,38.43375775,abs_plastic,723798.773,0.000361899,27188747.42,37.56395898
bolt,3108.150451,441.6128158,steel,1570654.19,7.85E-06,134996662.5,85.9493219
bolt,5807.983238,417.5740993,titanium,4495483.39,4.09E-05,378032375.8,84.09159662
bearing,5696.496645,284.6938372,chromium,1429574.015,5.12E-06,305102054.3,213.4216564
bracket,1867.673307,20.36809736,aluminium,218538.376,3.12E-06,141513292.8,647.5443597
gear,6936.331725,446.2740077,steel,985330.4362,4.93E-06,133782810.5,135.7745641
spring,6690.169989,226.7712935,steel,1163802.415,5.82E-06,190944975.7,164.0699255
piston,5608.549398,61.40883819,abs_plastic,652014.7278,0.000326007,19530387.27,29.95390508
flange,723.8661109,138.8218608,aluminium,2843763.008,4.06E-05,92157557.99,32.40690512
bearing,3383.733492,197.8676757,chromium,1342710.421,4.81E-06,334044108.1,248.783433
shaft,6182.659092,914.9807071,chromium,2579883.533,9.25E-06,95006430.97,36.82586046
valve_body,5809.065846,251.355387,aluminium,11149969.62,0.000159285,45268588.76,4.059974178
flange,4664.384775,241.5002002,aluminium,985635.0928,1.41E-05,49374916.59,50.09451972
bracket,7932.922111,64.78067943,abs_plastic,2175093.22,0.001087547,18406440.19,8.462368426
gear,8724.267687,291.6180704,aluminium,940790.3514,1.34E-05,28492470.68,30.28567485
cylinder,3029.77598,161.9891976,titanium,1343645.615,1.22E-05,697513503,519.1201425
bolt,7591.248555,464.8541267,chromium,3449945.746,1.24E-05,245048624.4,71.02970379
lever,8605.80638,74.22083955,abs_plastic,1563027.835,0.000781514,15259720.15,9.762922842
gear,4365.092169,64.79945147,steel,948188.8685,4.74E-06,233125142.8,245.8636149
housing,3941.066153,127.4027507,aluminium,15419233.25,0.000220275,96915520.54,6.28536575
bearing,2194.133396,248.1925839,titanium,2985463.29,2.71E-05,589759270.2,197.5436349
valve_body,7949.732555,84.35171575,abs_plastic,3697309.672,0.001848655,11882761.42,3.213894012
shaft,1428.960349,40.76833648,aluminium,144012.1293,2.06E-06,133013193.1,923.6249321
bearing,5466.755441,617.0888303,steel,649507.996,3.25E-06,89299783.77,137.4883517
cylinder,1949.398192,661.8071961,chromium,510311.3193,1.83E-06,179397601.3,351.5454087
coupling,9569.834196,136.8389594,titanium,1105933.332,1.01E-05,728951300.8,659.1277064
flange,9896.691602,111.4594298,titanium,1898913.92,1.73E-05,760675712.7,400.5846208
coupling,4383.160558,291.4887549,titanium,444317.795,4.04E-06,535639056.4,1205.531406
coupling,8916.878225,354.8754934,chromium,1897718.191,6.80E-06,281708168.9,148.4457336
cylinder,2798.474046,93.2400701,abs_plastic,337078.3479,0.000168539,8919976.633,26.46262119
coupling,6199.375765,35.12136539,abs_plastic,3100173.459,0.001550087,28292878.2,9.12622425
valve_body,631.6021606,45.07244492,abs_plastic,399906.1833,0.000199953,24975851.69,62.45427738
spring,6651.475032,77.69086829,abs_plastic,2532169.471,0.001266085,14103043.9,5.569549774
bearing,878.9682037,54.09212388,abs_plastic,92876.29321,4.64E-05,21969292.04,236.5435924
pulley,1098.799141,189.5596767,aluminium,160860.8888,2.30E-06,71016801.38,441.4796035
flange,7362.227694,429.3481331,chromium,1388823.947,4.98E-06,256883955.6,184.9650967
housing,9917.970865,44.19742616,abs_plastic,1552983.608,0.000776492,25267524.61,16.27030993
spring,7872.412819,249.1928254,steel,1038072.819,5.19E-06,185106035.1,178.317004
pulley,4170.493562,73.81700212,abs_plastic,530298.3201,0.000265149,15394332.63,29.0295708
cam,9008.807254,299.4558489,chromium,999190.5159,3.58E-06,300181383.7,300.4245726
pulley,5521.543449,405.8160335,steel,1737411.238,8.69E-06,144318741.3,83.06538953
housing,3514.402824,22.79246873,abs_plastic,643398.275,0.000321699,32402510.42,50.36151274
bolt,1100.657274,244.5377098,aluminium,120168.7994,1.72E-06,48109287.57,400.3475763
bracket,9078.274277,90.45166551,chromium,1422470.743,5.10E-06,369849444.8,260.0049573
cam,9484.379081,435.7655799,titanium,1074531.983,9.77E-06,355293025.1,330.6490926
piston,988.1087193,70.04451518,abs_plastic,197517.8334,9.88E-05,16651828.27,84.30544214
coupling,6530.308675,478.3928767,chromium,1125930.542,4.04E-06,240535707.8,213.632812
bearing,1352.907796,397.9081854,chromium,252866.0525,9.06E-07,267363938.2,1057.334251
gear,9364.429663,626.3200871,steel,5835530.534,2.92E-05,86895810.64,14.89081586
bolt,7090.610557,789.3630633,steel,1345969.573,6.73E-06,44436702.26,33.01464102
gear,5806.754601,876.6049783,chromium,802247.5443,2.88E-06,107798340.6,134.3704214
pulley,5694.714443,222.4317468,aluminium,1338492.579,1.91E-05,57320105.48,42.82437303
bearing,4842.334943,487.4474341,steel,5498870.355,2.75E-05,123060564,22.37924448
bolt,385.693342,37.97473608,aluminium,71089.80719,1.02E-06,134177193.3,1887.43223
bracket,2231.772223,77.75276592,abs_plastic,274659.6745,0.00013733,14082411.36,51.27222038
coupling,7489.550405,52.32239603,abs_plastic,1098872.019,0.000549436,22559201.32,20.52941647
flange,615.1745932,39.27677298,abs_plastic,89515.07272,4.48E-05,26907742.34,300.5945426
shaft,2522.548267,259.4863431,aluminium,429645.315,6.14E-06,41880690.38,97.47735845
bracket,572.0631281,67.67584275,steel,60699.16751,3.03E-07,232376082.6,3828.324047
shaft,8464.906416,556.0457221,titanium,1659125.707,1.51E-05,204942847.4,123.5246049
housing,4073.345242,724.4867914,chromium,464319.2444,1.66E-06,158504402.9,341.3694452
lever,4513.911379,221.015233,titanium,538932.7733,4.90E-06,623730958.8,1157.344644
gear,3280.426217,28.24153556,abs_plastic,4045440.446,0.00202272,30586154.81,7.560648889
housing,611.4555407,282.8029625,steel,80915.92862,4.05E-07,176353395.2,2179.464516
pulley,1753.69762,37.82279714,abs_plastic,1282180.891,0.00064109,27392400.95,21.36391296
housing,2599.230444,49.90027363,abs_plastic,306655.5915,0.000153328,23366575.46,76.19810662
cylinder,6859.293555,267.7777558,titanium,1151634.986,1.05E-05,565277805.2,490.8480657
bracket,5197.97878,247.9155129,aluminium,717027.8413,1.02E-05,46701869.63,65.13257497
valve_body,8375.896198,94.87244683,abs_plastic,5752854.845,0.002876427,8375851.058,1.455946879
valve_body,7545.387748,46.50879829,titanium,3593081.84,3.27E-05,841864002.1,234.3013713
bolt,1891.633333,482.4102349,titanium,409080.9149,3.72E-06,296987206.4,725.9864627
cam,4422.484166,45.87790813,aluminium,482387.4068,6.89E-06,130884204.9,271.3259159
cylinder,658.1440938,324.5370447,titanium,711170.4775,6.47E-06,494328694.1,695.0916971
bracket,6168.838214,154.5103242,steel,20203224.22,0.000101016,209762936.4,10.38264656
valve_body,5122.918173,592.8113134,steel,3951891.758,1.98E-05,95622053.81,24.19652654
gear,3339.873457,233.7152464,chromium,840382.112,3.01E-06,322094917.9,383.2719822
coupling,9641.374304,280.6362275,aluminium,1678437.127,2.40E-05,33068238.54,19.70180354
housing,9239.442682,79.84714926,abs_plastic,1379510.614,0.000689755,13384283.58,9.702196882
pulley,7652.05091,49.36599606,abs_plastic,1391821.547,0.000695911,23544667.98,16.91644164
cam,3781.770395,47.71922973,chromium,2595635.851,9.30E-06,384093590.1,147.9766855
bearing,638.6602647,400.8610348,titanium,76154.48854,6.92E-07,398923706.4,5238.347917
bearing,6706.881795,163.9319811,aluminium,1814074.157,2.59E-05,81695007.87,45.03399575
bearing,3056.595535,334.8832363,titanium,696228.2275,6.33E-06,481395954.7,691.4341242
bearing,6313.540514,562.4451823,titanium,2062751.946,1.88E-05,196943522.1,95.47610531
shaft,7205.263281,374.5571999,titanium,3858290.134,3.51E-05,431803500.1,111.9157671
pulley,2016.970911,135.0751111,titanium,274308.2284,2.49E-06,731156111.1,2665.454534
cam,1536.147407,29.65498441,abs_plastic,243245.7877,0.000121623,30115005.2,123.8048374
coupling,281.3614918,401.7620729,chromium,40516.52616,1.45E-07,266079309,6567.179722
